,City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
14067,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"DAVIS, Hannah",Women,AUS,Australia,W,Bronze
14068,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"KOSTOGLOD, Alexander",Men,RUS,Russia,M,Silver
14069,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"HOLLSTEIN, Martin",Men,GER,Germany,M,Gold
14070,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"VIARD, Anne-Laure",Women,FRA,France,W,Bronze
14071,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"KOVACS, Katalin",Women,HUN,Hungary,W,Silver
14072,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"KOVACS, Katalin",Women,HUN,Hungary,W,Gold
14073,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"GOLDSCHMIDT, Bjorn",Men,GER,Germany,M,Bronze
14074,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"LARSEN, Eirik Veraas",Men,NOR,Norway,M,Silver
14075,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"JANIC, Natasa",Women,HUN,Hungary,W,Gold
14076,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"REINHARDT, Nicole",Women,GER,Germany,W,Gold
14077,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"MIKOLAJCZYK, Beata",Women,POL,Poland,W,Silver
14078,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"CAL, David",Men,ESP,Spain,M,Silver
14079,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"POULSEN, Rene Holten",Men,DEN,Denmark,M,Silver
14080,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"CAL, David",Men,ESP,Spain,M,Silver
14081,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"WYLENZEK, Thomasz",Men,GER,Germany,M,Bronze
14082,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"BROCKL, Norman",Men,GER,Germany,M,Bronze
14083,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"CRAVIOTTO, Saul",Men,ESP,Spain,M,Gold
14084,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"VAN KOEVERDEN, Adam",Men,CAN,Canada,M,Silver
14085,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"KOZAK, Danuta",Women,HUN,Hungary,W,Silver
14086,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"PIATRUSHENKA, Raman",Men,BLR,Belarus,M,Bronze
14087,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"WAGNER-AUGUSTIN, Katrin",Women,GER,Germany,W,Bronze
14088,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"CHEBAN, Iurii",Men,UKR,Ukraine,M,Bronze
14089,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"WASSMUTH, Conny",Women,GER,Germany,W,Gold
14090,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"TARR, Juraj",Men,SVK,Slovakia,M,Silver
14091,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"FOGARTY, Lyndsie",Women,AUS,Australia,W,Bronze
14092,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"PIATRUSHENKA, Raman",Men,BLR,Belarus,M,Gold
14093,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"RISZDORFER, Richard",Men,SVK,Slovakia,M,Silver
14094,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"KISS, Tamas",Men,HUN,Hungary,M,Bronze
14095,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"WYLENZEK, Thomasz",Men,GER,Germany,M,Silver
14096,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ALTEPOST, Lutz",Men,GER,Germany,M,Bronze
14097,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"BRABANTS, Tim",Men,GBR,United Kingdom,M,Bronze
14098,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"BAHDANOVICH, Aliaksandr",Men,BLR,Belarus,M,Gold
14099,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"KOZMANN, Gyorgy",Men,HUN,Hungary,M,Bronze
14100,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"MAKHNEU, Vadzim",Men,BLR,Belarus,M,Bronze
14101,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"BRABANTS, Tim",Men,GBR,United Kingdom,M,Gold
14102,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"VLCEK, Erik",Men,SVK,Slovakia,M,Silver
14103,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"HOCHSCHORNER, Pavol",Men,SVK,Slovakia,M,Gold
14104,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"LARIONOV, Dmitry",Men,RUS,Russia,M,Bronze
14105,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"LEFEVRE, Fabien",Men,FRA,France,M,Silver
14106,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"KUZNETSOV, Mikhail",Men,RUS,Russia,M,Bronze
14107,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"VOLF, Jaroslav",Men,CZE,Czech Republic,M,Silver
14108,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"KALISKA, Elena",Women,SVK,Slovakia,W,Gold
14109,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"HOCHSCHORNER, Peter",Men,SVK,Slovakia,M,Gold
14110,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"BOUKPETI, Benjamin",Men,TOG,Togo,M,Bronze
14111,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"BELL, Robin",Men,AUS,Australia,M,Bronze
14112,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"FLORENCE, David",Men,GBR,United Kingdom,M,Silver
14113,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"GRIMM, Alexander",Men,GER,Germany,M,Gold
14114,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"OBLINGER PETERS, Violetta",Women,AUT,Austria,W,Bronze
14115,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"LAWRENCE, Jacqueline",Women,AUS,Australia,W,Silver
14116,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"STEPANEK, Ondrej",Men,CZE,Czech Republic,M,Silver
14117,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"MARTIKAN, Michal",Men,SVK,Slovakia,M,Gold
14118,Beijing,2008.0,Cycling,BMX,individual,"KINTNER, Jill",Women,USA,United States,W,Bronze
14119,Beijing,2008.0,Cycling,BMX,individual,"LE CORGUILLE, Laetitia",Women,FRA,France,W,Silver
14120,Beijing,2008.0,Cycling,BMX,individual,"CHAUSSON, Anne-Caroline",Women,FRA,France,W,Gold
14121,Beijing,2008.0,Cycling,BMX,Individual,"ROBINSON, Donny",Men,USA,United States,M,Bronze
14122,Beijing,2008.0,Cycling,BMX,Individual,"DAY, Mike",Men,USA,United States,M,Silver
14123,Beijing,2008.0,Cycling,BMX,Individual,"STROMBERGS, Maris",Men,LAT,Latvia,M,Gold
14124,Beijing,2008.0,Cycling,Cycling Road,individual road race,"SANCHEZ, Samuel",Men,ESP,Spain,M,Gold
14125,Beijing,2008.0,Cycling,Cycling Road,individual time trial,"POOLEY, Emma",Women,GBR,United Kingdom,W,Silver
14126,Beijing,2008.0,Cycling,Cycling Road,individual road race,"COOKE, Nicole",Women,GBR,United Kingdom,W,Gold
14127,Beijing,2008.0,Cycling,Cycling Road,individual time trial,"CANCELLARA, Fabian",Men,SUI,Switzerland,M,Gold
14128,Beijing,2008.0,Cycling,Cycling Road,individual time trial,"LEIPHEIMER, Levi",Men,USA,United States,M,Bronze
14129,Beijing,2008.0,Cycling,Cycling Road,individual time trial,"THURIG, Karin",Women,SUI,Switzerland,W,Bronze
14130,Beijing,2008.0,Cycling,Cycling Road,individual road race,"GUDERZO, Tatiana",Women,ITA,Italy,W,Bronze
14131,Beijing,2008.0,Cycling,Cycling Road,individual road race,"JOHANSSON, Emma",Women,SWE,Sweden,W,Silver
14132,Beijing,2008.0,Cycling,Cycling Road,individual time trial,"ARMSTRONG, Kristin",Women,USA,United States,W,Gold
14133,Beijing,2008.0,Cycling,Cycling Road,individual road race,"CANCELLARA, Fabian",Men,SUI,Switzerland,M,Bronze
14134,Beijing,2008.0,Cycling,Cycling Road,individual time trial,"LARSSON, Gustav",Men,SWE,Sweden,M,Silver
14135,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"KENNY, Jason",Men,GBR,United Kingdom,M,Gold
14136,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"LEVY, Maximilian",Men,GER,Germany,M,Bronze
14137,Beijing,2008.0,Cycling,Cycling Track,individual pursuit,"KALITOVSKA, Lesya",Women,UKR,Ukraine,W,Bronze
14138,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"JOERGENSEN, Casper",Men,DEN,Denmark,M,Silver
14139,Beijing,2008.0,Cycling,Cycling Track,sprint,"GUO, Shuang",Women,CHN,China,W,Bronze
14140,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"BEWLEY, Sam",Men,NZL,New Zealand,M,Bronze
14141,Beijing,2008.0,Cycling,Cycling Track,Keirin,"EDGAR, Ross",Men,GBR,United Kingdom,M,Silver
14142,Beijing,2008.0,Cycling,Cycling Track,Keirin,"HOY, Chris",Men,GBR,United Kingdom,M,Gold
14143,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"RYAN, Marc",Men,NZL,New Zealand,M,Bronze
14144,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"RASMUSSEN, Alex Nicki",Men,DEN,Denmark,M,Silver
14145,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"SIREAU, Kevin",Men,FRA,France,M,Silver
14146,Beijing,2008.0,Cycling,Cycling Track,Madison,"CURUCHET, Juan Esteban",Men,ARG,Argentina,M,Gold
14147,Beijing,2008.0,Cycling,Cycling Track,Madison,"IGNATYEV, Mikhail",Men,RUS,Russia,M,Bronze
14148,Beijing,2008.0,Cycling,Cycling Track,sprint,"MEARES, Anna",Women,AUS,Australia,W,Silver
14149,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"CLANCY, Ed",Men,GBR,United Kingdom,M,Gold
14150,Beijing,2008.0,Cycling,Cycling Track,Sprint indivual,"BOURGAIN, Mickael",Men,FRA,France,M,Bronze
14151,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"THOMAS, Geraint",Men,GBR,United Kingdom,M,Gold
14152,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"NIMKE, Stefan",Men,GER,Germany,M,Bronze
14153,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"SERGENT, Jesse",Men,NZL,New Zealand,M,Bronze
14154,Beijing,2008.0,Cycling,Cycling Track,points race,"OLABERRIA, Leire",Women,ESP,Spain,W,Bronze
14155,Beijing,2008.0,Cycling,Cycling Track,points race,"VOS, Marianne",Women,NED,Netherlands,W,Gold
14156,Beijing,2008.0,Cycling,Cycling Track,sprint,"PENDLETON, Victoria",Women,GBR,United Kingdom,W,Gold
14157,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"STAFF, Jamie",Men,GBR,United Kingdom,M,Gold
14158,Beijing,2008.0,Cycling,Cycling Track,individual pursuit,"HOUVENAGHEL, Wendy",Women,GBR,United Kingdom,W,Silver
14159,Beijing,2008.0,Cycling,Cycling Track,Madison,"LLANERAS, Joan",Men,ESP,Spain,M,Silver
14160,Beijing,2008.0,Cycling,Cycling Track,Sprint indivual,"HOY, Chris",Men,GBR,United Kingdom,M,Gold
14161,Beijing,2008.0,Cycling,Cycling Track,Madison,"TAULER, Antonio",Men,ESP,Spain,M,Silver
14162,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"MANNING, Paul",Men,GBR,United Kingdom,M,Gold
14163,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"TOURNANT, Arnaud",Men,FRA,France,M,Silver
14164,Beijing,2008.0,Cycling,Cycling Track,Individual Pursuit,"WIGGINS, Bradley",Men,GBR,United Kingdom,M,Gold
14165,Beijing,2008.0,Cycling,Cycling Track,Points Race,"NEWTON, Chris",Men,GBR,United Kingdom,M,Bronze
14166,Beijing,2008.0,Cycling,Cycling Track,Sprint indivual,"KENNY, Jason",Men,GBR,United Kingdom,M,Silver
14167,Beijing,2008.0,Cycling,Cycling Track,individual pursuit,"ROMERO, Rebecca",Women,GBR,United Kingdom,W,Gold
14168,Beijing,2008.0,Cycling,Cycling Track,Individual Pursuit,"ROULSTON, Hayden",Men,NZL,New Zealand,M,Silver
14169,Beijing,2008.0,Cycling,Cycling Track,Points Race,"LLANERAS, Joan",Men,ESP,Spain,M,Gold
14170,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"MOERKOEV, Michael",Men,DEN,Denmark,M,Silver
14171,Beijing,2008.0,Cycling,Cycling Track,points race,"GONZALEZ, Yoanka",Women,CUB,Cuba,W,Silver
14172,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"BAUGE, Gregory",Men,FRA,France,M,Silver
14173,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"MADSEN, Jens-Erik",Men,DEN,Denmark,M,Silver
14174,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"WIGGINS, Bradley",Men,GBR,United Kingdom,M,Gold
14175,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"ENDERS, Rene",Men,GER,Germany,M,Bronze
14176,Beijing,2008.0,Cycling,Cycling Track,Madison,"MARKOV, Alexei",Men,RUS,Russia,M,Bronze
14177,Beijing,2008.0,Cycling,Cycling Track,Keirin,"NAGAI, Kiyofumi",Men,JPN,Japan,M,Bronze
14178,Beijing,2008.0,Cycling,Cycling Track,Individual Pursuit,"BURKE, Steven",Men,GBR,United Kingdom,M,Bronze
14179,Beijing,2008.0,Cycling,Cycling Track,Team Sprint,"HOY, Chris",Men,GBR,United Kingdom,M,Gold
14180,Beijing,2008.0,Cycling,Cycling Track,Madison,"PEREZ, Walter Fernando",Men,ARG,Argentina,M,Gold
14181,Beijing,2008.0,Cycling,Cycling Track,Team Pursuit (4000m),"ROULSTON, Hayden",Men,NZL,New Zealand,M,Bronze
14182,Beijing,2008.0,Cycling,Cycling Track,Points Race,"KLUGE, Roger",Men,GER,Germany,M,Silver
14183,Beijing,2008.0,Cycling,Mountain Bike,cross-country,"ABSALON, Julien",Men,FRA,France,M,Gold
14184,Beijing,2008.0,Cycling,Mountain Bike,cross-country,"PERAUD, Jean-Christophe",Men,FRA,France,M,Silver
14185,Beijing,2008.0,Cycling,Mountain Bike,cross-country,"SPITZ, Sabine",Women,GER,Germany,W,Gold
14186,Beijing,2008.0,Cycling,Mountain Bike,cross-country,"KALENTYEVA, Irina",Women,RUS,Russia,W,Bronze
14187,Beijing,2008.0,Cycling,Mountain Bike,cross-country,"WLOSZCZOWSKA, Maja",Women,POL,Poland,W,Silver
14188,Beijing,2008.0,Cycling,Mountain Bike,cross-country,"SCHURTER, Nino",Men,SUI,Switzerland,M,Bronze
14189,Beijing,2008.0,Equestrian,Dressage,team,"KEMMER, Heike",Women,GER,Germany,M/W,Gold
14190,Beijing,2008.0,Equestrian,Dressage,team,"WERTH, Isabell",Women,GER,Germany,M/W,Gold
14191,Beijing,2008.0,Equestrian,Dressage,team,"VAN GRUNSVEN, Anky",Women,NED,Netherlands,M/W,Silver
14192,Beijing,2008.0,Equestrian,Dressage,team,"VAN OLST, Anne",Women,DEN,Denmark,M/W,Bronze
14193,Beijing,2008.0,Equestrian,Dressage,team,"HELGSTRAND, Andreas",Men,DEN,Denmark,M/W,Bronze
14194,Beijing,2008.0,Equestrian,Dressage,individual,"KEMMER, Heike",Women,GER,Germany,M/W,Bronze
14195,Beijing,2008.0,Equestrian,Dressage,team,"SCHELLEKENS-BARTELS, Imke",Women,NED,Netherlands,M/W,Silver
14196,Beijing,2008.0,Equestrian,Dressage,team,"ZU-SAYN WITTGENSTEIN, Nathalie",Women,DEN,Denmark,M/W,Bronze
14197,Beijing,2008.0,Equestrian,Dressage,individual,"WERTH, Isabell",Women,GER,Germany,M/W,Silver
14198,Beijing,2008.0,Equestrian,Dressage,team,"CAPELLMANN, Nadine",Women,GER,Germany,M/W,Gold
14199,Beijing,2008.0,Equestrian,Dressage,individual,"VAN GRUNSVEN, Anky",Women,NED,Netherlands,M/W,Gold
14200,Beijing,2008.0,Equestrian,Dressage,team,"MINDERHOUD, Hans Peter",Men,NED,Netherlands,M/W,Silver
14201,Beijing,2008.0,Equestrian,Eventing,team,"JONES, Megan",Women,AUS,Australia,M/W,Silver
14202,Beijing,2008.0,Equestrian,Eventing,individual,"COOK, Kristina",Women,GBR,United Kingdom,M/W,Bronze
14203,Beijing,2008.0,Equestrian,Eventing,team,"FREDERICKS, Lucinda",Women,AUS,Australia,M/W,Silver
14204,Beijing,2008.0,Equestrian,Eventing,team,"OSTHOLT, Frank",Men,GER,Germany,M/W,Gold
14205,Beijing,2008.0,Equestrian,Eventing,team,"FREDERICKS, Clayton",Men,AUS,Australia,M/W,Silver
14206,Beijing,2008.0,Equestrian,Eventing,team,"JOHNSON, Sonja",Women,AUS,Australia,M/W,Silver
14207,Beijing,2008.0,Equestrian,Eventing,team,"THOMSEN, Peter",Men,GER,Germany,M/W,Gold
14208,Beijing,2008.0,Equestrian,Eventing,team,"DIBOWSKI, Andreas",Men,GER,Germany,M/W,Gold
14209,Beijing,2008.0,Equestrian,Eventing,individual,"MILES, Gina",Women,USA,United States,M/W,Silver
14210,Beijing,2008.0,Equestrian,Eventing,individual,"ROMEIKE, Hinrich",Men,GER,Germany,M/W,Gold
14211,Beijing,2008.0,Equestrian,Eventing,team,"HUNT, Sharon",Women,GBR,United Kingdom,M/W,Bronze
14212,Beijing,2008.0,Equestrian,Eventing,team,"KING, Mary",Women,GBR,United Kingdom,M/W,Bronze
14213,Beijing,2008.0,Equestrian,Eventing,team,"ROMEIKE, Hinrich",Men,GER,Germany,M/W,Gold
14214,Beijing,2008.0,Equestrian,Eventing,team,"FOX-PITT, William",Men,GBR,United Kingdom,M/W,Bronze
14215,Beijing,2008.0,Equestrian,Eventing,team,"COOK, Kristina",Women,GBR,United Kingdom,M/W,Bronze
14216,Beijing,2008.0,Equestrian,Eventing,team,"KLIMKE, Ingrid",Women,GER,Germany,M/W,Gold
14217,Beijing,2008.0,Equestrian,Eventing,team,"DICK, Daisy",Women,GBR,United Kingdom,M/W,Bronze
14218,Beijing,2008.0,Equestrian,Eventing,team,"ROSE, Shane",Men,AUS,Australia,M/W,Silver
14219,Beijing,2008.0,Equestrian,Jumping,team,"SIMPSON, Will",Men,USA,United States,M/W,Gold
14220,Beijing,2008.0,Equestrian,Jumping,team,"LAMAZE, Eric",Men,CAN,Canada,M/W,Silver
14221,Beijing,2008.0,Equestrian,Jumping,individual,"MADDEN, Beezie",Women,USA,United States,M/W,Bronze
14222,Beijing,2008.0,Equestrian,Jumping,team,"CONE, Mac",Men,CAN,Canada,M/W,Silver
14223,Beijing,2008.0,Equestrian,Jumping,team,"GUERDAT, Steve",Men,SUI,Switzerland,M/W,Bronze
14224,Beijing,2008.0,Equestrian,Jumping,team,"WARD, Mclain",Men,USA,United States,M/W,Gold
14225,Beijing,2008.0,Equestrian,Jumping,team,"HENSELWOOD, Jill",Women,CAN,Canada,M/W,Silver
14226,Beijing,2008.0,Equestrian,Jumping,team,"MADDEN, Beezie",Women,USA,United States,M/W,Gold
14227,Beijing,2008.0,Equestrian,Jumping,team,"MILLAR, Ian",Men,CAN,Canada,M/W,Silver
14228,Beijing,2008.0,Equestrian,Jumping,team,"SCHURTENBERGER, Niklaus",Men,SUI,Switzerland,M/W,Bronze
14229,Beijing,2008.0,Equestrian,Jumping,team,"KRAUT, Laura",Women,USA,United States,M/W,Gold
14230,Beijing,2008.0,Equestrian,Jumping,individual,"LAMAZE, Eric",Men,CAN,Canada,M/W,Gold
14231,Beijing,2008.0,Equestrian,Jumping,team,"LIEBHERR, Christina",Women,SUI,Switzerland,M/W,Bronze
14232,Beijing,2008.0,Equestrian,Jumping,individual,"BENGTSSON, Rolf-Goran",Men,SWE,Sweden,M/W,Silver
14233,Beijing,2008.0,Equestrian,Jumping,team,"SCHWIZER, Pius",Men,SUI,Switzerland,M/W,Bronze
14234,Beijing,2008.0,Fencing,Fencing,sabre individual,"WARD, Becca",Women,USA,United States,W,Bronze
14235,Beijing,2008.0,Fencing,Fencing,sabre team,"OCCHIUZZI, Diego",Men,ITA,Italy,M,Bronze
14236,Beijing,2008.0,Fencing,Fencing,épée team,"MOTYKA, Tomasz",Men,POL,Poland,M,Silver
14237,Beijing,2008.0,Fencing,Fencing,épée team,"JEANNET, Jerome",Men,FRA,France,M,Gold
14238,Beijing,2008.0,Fencing,Fencing,foil individual,"KLEIBRINK, Benjamin",Men,GER,Germany,M,Gold
14239,Beijing,2008.0,Fencing,Fencing,épée individual,"HEIDEMANN, Britta",Women,GER,Germany,W,Gold
14240,Beijing,2008.0,Fencing,Fencing,foil team,"SALVATORI, Ilaria",Women,ITA,Italy,W,Bronze
14241,Beijing,2008.0,Fencing,Fencing,sabre team,"KHARLAN, Olga",Women,UKR,Ukraine,W,Gold
14242,Beijing,2008.0,Fencing,Fencing,sabre team,"LOPEZ, Nicolas",Men,FRA,France,M,Gold
14243,Beijing,2008.0,Fencing,Fencing,épée team,"CONFALONIERI, Diego",Men,ITA,Italy,M,Bronze
14244,Beijing,2008.0,Fencing,Fencing,sabre team,"WILLIAMS, James",Men,USA,United States,M,Silver
14245,Beijing,2008.0,Fencing,Fencing,épée individual,"BRANZA, Ana Maria",Women,ROU,Romania,W,Silver
14246,Beijing,2008.0,Fencing,Fencing,sabre individual,"COVALIU, Mihai",Men,ROU,Romania,M,Bronze
14247,Beijing,2008.0,Fencing,Fencing,sabre team,"TAN, Xue",Women,CHN,China,W,Silver
14248,Beijing,2008.0,Fencing,Fencing,foil individual,"SANZO, Salvatore",Men,ITA,Italy,M,Bronze
14249,Beijing,2008.0,Fencing,Fencing,épée team,"ZAWROTNIAK, Radoslaw",Men,POL,Poland,M,Silver
14250,Beijing,2008.0,Fencing,Fencing,sabre team,"ZHOVNIR, Olha",Women,UKR,Ukraine,W,Gold
14251,Beijing,2008.0,Fencing,Fencing,épée individual,"MINCZA-NEBALD, Ildiko",Women,HUN,Hungary,W,Bronze
14252,Beijing,2008.0,Fencing,Fencing,sabre team,"ZAGUNIS, Mariel",Women,USA,United States,W,Bronze
14253,Beijing,2008.0,Fencing,Fencing,foil team,"VEZZALI, Valentina",Women,ITA,Italy,W,Bronze
14254,Beijing,2008.0,Fencing,Fencing,foil team,"TRILLINI, Giovanna",Women,ITA,Italy,W,Bronze
14255,Beijing,2008.0,Fencing,Fencing,foil individual,"VEZZALI, Valentina",Women,ITA,Italy,W,Gold
14256,Beijing,2008.0,Fencing,Fencing,foil team,"GRANBASSI, Margherita",Women,ITA,Italy,W,Bronze
14257,Beijing,2008.0,Fencing,Fencing,sabre individual,"LOPEZ, Nicolas",Men,FRA,France,M,Silver
14258,Beijing,2008.0,Fencing,Fencing,sabre team,"SANSON, Boris",Men,FRA,France,M,Gold
14259,Beijing,2008.0,Fencing,Fencing,sabre team,"TARANTINO, Luigi",Men,ITA,Italy,M,Bronze
14260,Beijing,2008.0,Fencing,Fencing,foil team,"NIKICHINA, Victoria",Women,RUS,Russia,W,Gold
14261,Beijing,2008.0,Fencing,Fencing,foil team,"BOYKO, Svetlana",Women,RUS,Russia,W,Gold
14262,Beijing,2008.0,Fencing,Fencing,foil individual,"NAM, Hyunhee",Women,KOR,"Korea, South",W,Silver
14263,Beijing,2008.0,Fencing,Fencing,foil team,"THOMPSON, Hanna",Women,USA,United States,W,Silver
14264,Beijing,2008.0,Fencing,Fencing,épée individual,"TAGLIARIOL, Matteo",Men,ITA,Italy,M,Gold
14265,Beijing,2008.0,Fencing,Fencing,épée team,"TAGLIARIOL, Matteo",Men,ITA,Italy,M,Bronze
14266,Beijing,2008.0,Fencing,Fencing,sabre team,"ROGERS, Jason",Men,USA,United States,M,Silver
14267,Beijing,2008.0,Fencing,Fencing,sabre team,"WARD, Becca",Women,USA,United States,W,Bronze
14268,Beijing,2008.0,Fencing,Fencing,épée team,"ANDRZEJUK, Robert",Men,POL,Poland,M,Silver
14269,Beijing,2008.0,Fencing,Fencing,foil individual,"GRANBASSI, Margherita",Women,ITA,Italy,W,Bronze
14270,Beijing,2008.0,Fencing,Fencing,sabre team,"PUNDYK, Halyna",Women,UKR,Ukraine,W,Gold
14271,Beijing,2008.0,Fencing,Fencing,foil team,"SMART, Erinn",Women,USA,United States,W,Silver
14272,Beijing,2008.0,Fencing,Fencing,foil team,"LAMONOVA, Evgenia",Women,RUS,Russia,W,Gold
14273,Beijing,2008.0,Fencing,Fencing,épée team,"WIERCIOCH, Adam",Men,POL,Poland,M,Silver
14274,Beijing,2008.0,Fencing,Fencing,sabre team,"MOREHOUSE, Tim",Men,USA,United States,M,Silver
14275,Beijing,2008.0,Fencing,Fencing,épée team,"ROBEIRI, Ulrich",Men,FRA,France,M,Gold
14276,Beijing,2008.0,Fencing,Fencing,sabre individual,"ZAGUNIS, Mariel",Women,USA,United States,W,Gold
14277,Beijing,2008.0,Fencing,Fencing,sabre team,"KHOMROVA, Olena",Women,UKR,Ukraine,W,Gold
14278,Beijing,2008.0,Fencing,Fencing,sabre team,"SMART, Keeth",Men,USA,United States,M,Silver
14279,Beijing,2008.0,Fencing,Fencing,sabre team,"NI, Hong",Women,CHN,China,W,Silver
14280,Beijing,2008.0,Fencing,Fencing,sabre team,"JACOBSON, Sada",Women,USA,United States,W,Bronze
14281,Beijing,2008.0,Fencing,Fencing,sabre individual,"ZHONG, Man",Men,CHN,China,M,Gold
14282,Beijing,2008.0,Fencing,Fencing,sabre team,"BAO, Yingying",Women,CHN,China,W,Silver
14283,Beijing,2008.0,Fencing,Fencing,foil individual,"OTA, Yuki",Men,JPN,Japan,M,Silver
14284,Beijing,2008.0,Fencing,Fencing,épée individual,"JEANNET, Fabrice",Men,FRA,France,M,Silver
